ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Note
29055,SS,41,Bob Heisinger,,18,USA,"Dallas, TX","6' 1""",170 lbs,Right,Right,Kingston,Frankford State,Average,HS Senior,1,EX FB,83-85,4-Mar,Normal,52,52,267,234,106,31,9,8,63,104,28,14,48,0.453,0.511,0.765,96,18.5,0.312,0.532,1.276,0.458,0,5,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29530,CF,10,Stan Hennen,,17,USA,"Lenoir, NC","6' 4""",180 lbs,Right,Right,Hickory,Bergen College,Average,HS Senior,1,NEU,83-85,4-Mar,Normal,105,105,533,443,199,49,9,4,121,167,48,16,62,0.449,0.523,0.628,163.9,16.3,0.178,0.491,1.15,0.453,0,8.1,0,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29608,SP,15,Beryl Hensley,,17,USA,"Chicago, IL","6' 7""",190 lbs,Right,Right,Medill,Calumet Catholic,Average,HS Senior,4,FB,86-88,4-Mar,Normal,34,34,177,166,57,8,1,3,32,48,1,19,12,0.343,0.345,0.458,27.1,6,0.114,0.339,0.803,0.362,0,0.4,0,9,4,54,54,27,11,0,0,0,387.1,312,8,97,87,122,475,2.02,0.278,1.12,10.2,0.2,7.2,2.8,11,3.9,0,0,0,0,2,0,16.8,16.3,$2k,Extremely Hard,Average,Career,
29054,SP,23,Doug Hensley,,18,USA,"Kearney, NE","6' 2""",170 lbs,Left,Right,Windber,Topeka State,Average,HS Senior,3,NEU,84-86,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,7,2,0,0,0,108.1,81,2,26,21,32,135,1.74,0.258,1.04,9.7,0.2,6.7,2.7,11.2,4.2,0,0,0,0,1.94,0,4.4,4.4,$2k,Extremely Hard,Average,Career,
29426,SP,6,Stan Herrick,,20,USA,"Parkersburg, WV","6' 0""",170 lbs,Left,Left,Piedmont University,-,Good,CO Junior,4,NEU,85-87,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,20,20,0,0,0,372.2,393,26,186,179,185,290,4.32,0.304,1.55,14.1,0.6,9.5,4.5,7,1.6,0,0,0,0,4.08,0,4.9,4.6,$900 ,Hard,Average,Career,
30916,LF,1,Jake Hewitt,,21,USA,"Salisbury, MD","6' 0""",180 lbs,Right,Right,Cumberland University,-,Great,CO Junior,1,EX FB,80-83,4-Mar,Normal,264,264,1335,1146,389,86,7,33,238,331,161,100,126,0.339,0.42,0.513,275.9,9,0.174,0.404,0.933,0.347,0,10.2,0,156,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$750 ,Normal,Average,Career,
29563,3B,19,Hub Heyl,,17,USA,"New York, NY","6' 3""",190 lbs,Right,Right,Perkasie,Empire State-Albany,Average,HS Senior,1,NEU,80-83,4-Mar,Normal,100,100,505,445,197,40,5,9,126,167,44,26,54,0.443,0.497,0.616,143.1,14.6,0.173,0.478,1.113,0.454,0,7.1,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
30825,SP,8,Johnny Hill,,21,USA,"Albany, NY","6' 3""",180 lbs,Switch,Right,Eastern State,-,Great,CO Junior,3,NEU,83-85,4-Mar,Normal,28,28,145,140,53,11,2,1,34,45,2,14,14,0.379,0.393,0.507,27.9,7.8,0.129,0.391,0.9,0.413,0,1,0,19,8,106,106,40,35,0,0,0,756.2,817,38,392,374,413,493,4.45,0.287,1.63,14.8,0.5,9.7,4.9,5.9,1.2,0,0,0,0,4.23,0,9.5,9.9,Slot,Normal,Average,Career,
29699,SP,19,Cy Hobbs,,22,USA,"Indianapolis, IN","6' 2""",185 lbs,Right,Right,Central Ohio,-,Great,CO Senior,3,FB,83-85,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,57,15,25,11,0,0,417.1,532,37,278,267,204,160,5.76,0.312,1.76,16,0.8,11.5,4.4,3.5,0.8,0,0,0,0,5.1,0,0,-1.9,Slot,Easy,Average,Career,
29468,1B,21,Cy Holden,,18,USA,"Parkersburg, WV","6' 4""",200 lbs,Right,Right,Parkersburg,Bulloch College,Average,HS Senior,1,GB,80-83,4-Mar,GB'er,67,67,339,290,128,23,3,5,75,108,33,14,31,0.441,0.504,0.593,93.1,14.5,0.152,0.474,1.098,0.446,0,4.7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29848,LF,18,Frank Hollins,,18,USA,"Boston, MA","5' 11""",165 lbs,Right,Right,Newman,Long Island Maritime College,Average,HS Senior,1,NEU,85-87,4-Mar,Normal,89,89,453,377,153,37,6,12,104,133,61,25,55,0.406,0.486,0.631,126.1,14.1,0.225,0.472,1.117,0.406,0,6.1,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29281,SS,29,Slim Hopkins,,22,USA,"Sioux Falls, SD","5' 10""",160 lbs,Right,Right,Tallmadge State,-,Good,CO Junior,1,FB,85-87,OTT,Normal,153,153,770,667,185,18,14,8,122,136,74,66,40,0.277,0.361,0.382,105.4,5.4,0.105,0.334,0.743,0.295,0,1.2,0,103,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Hard,Average,Career,
29046,SP,11,Jack Horton,,21,USA,"Danbury, CT","6' 0""",180 lbs,Switch,Right,Tinker College,-,Average,CO Junior,3,NEU,84-86,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,15,10,0,0,0,237.2,237,21,107,101,97,240,3.82,0.304,1.41,12.8,0.8,9,3.7,9.1,2.5,0,0,0,0,3.62,0,4.5,4.2,Slot,Easy,Average,Career,
29546,SP,11,Dick Houston,,18,USA,"Colorado Springs, CO","6' 0""",160 lbs,Right,Right,Florence,Darnell State,Average,HS Senior,5,GB,87-89,4-Mar,GB'er,19,19,95,87,31,11,2,0,23,23,2,10,13,0.356,0.376,0.529,17.1,7,0.172,0.378,0.905,0.392,0,0.5,0,13,6,56,56,33,4,0,0,0,385,243,4,56,47,96,575,1.1,0.261,0.88,8,0.1,5.7,2.2,13.4,6,0,0,0,0,1.14,0,22.6,22,$2k,Extremely Hard,Average,Career,
29081,CF,18,Levi Howard,,18,USA,"Jersey City, NJ","6' 1""",175 lbs,Right,Right,Wakefield,Penobscot State,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,51,51,258,245,99,19,3,6,57,90,8,10,28,0.404,0.426,0.58,60.3,10,0.176,0.431,1.005,0.404,0,2.6,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29274,CF,44,Ed Howell,,21,USA,"Bellingham, WA","6' 2""",190 lbs,Right,Right,Rainier College,-,Great,CO Junior,1,NEU,80-83,4-Mar,Normal,173,173,872,759,203,22,6,23,136,172,94,91,51,0.267,0.352,0.403,126.6,5.8,0.136,0.336,0.755,0.276,0,1.5,0,100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
29573,SP,25,Frank Hubbard,,17,USA,"Highland, IL","6' 3""",175 lbs,Left,Left,Victor,Grange College,Average,HS Senior,3,FB,85-87,4-Mar,Normal,26,26,132,120,45,8,1,1,27,32,6,12,10,0.375,0.395,0.483,24,7.6,0.108,0.373,0.879,0.4,0,0.7,0,9,4,55,55,28,9,0,0,0,382,315,9,102,90,118,420,2.12,0.267,1.13,10.4,0.2,7.4,2.8,9.9,3.6,0,0,0,0,2.3,0,14.6,15.2,$3k,Extremely Hard,Average,Career,
29341,2B,13,Maury Hudson,,22,USA,"Wilmington, DE","6' 0""",195 lbs,Right,Right,Cowpens State,-,Great,CO Senior,1,EX FB,80-83,4-Mar,Normal,147,147,741,664,185,22,2,3,106,133,57,47,27,0.279,0.338,0.331,90,4.8,0.053,0.302,0.669,0.293,0,-0.9,0,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29551,C,19,Frank Huff,,17,USA,"Everett, WA","6' 4""",195 lbs,Right,Right,Friday Harbor,Lane State,Average,HS Senior,1,NEU,85-87,4-Mar,Normal,104,104,528,429,175,37,5,12,110,161,61,25,54,0.408,0.508,0.601,145.1,14.3,0.193,0.475,1.109,0.414,0,7.3,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29076,2B,17,Paul Hughes,,18,USA,"New York, NY","5' 11""",175 lbs,Right,Right,Ossining,Oklahoma City State,Average,HS Senior,1,NEU,84-86,4-Mar,Normal,42,42,215,186,77,18,1,2,48,62,23,11,21,0.414,0.476,0.554,52.4,11.9,0.14,0.441,1.03,0.431,0,2.3,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29514,CF,22,Ray Hughes,,17,USA,"Milwaukee, WI","6' 1""",160 lbs,Switch,Right,Denmark,Oklahoma City State,Average,HS Senior,1,GB,83-85,SIDE,GB'er,101,101,510,419,201,54,13,23,136,184,67,25,90,0.48,0.552,0.835,210.9,22.8,0.356,0.561,1.387,0.472,0,10.9,0,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$14k,Extremely Hard,Average,Career,
29432,SP,55,Russ Hughes,Rusty,17,USA,"Spring City, PA","6' 1""",160 lbs,Right,Right,Spring City,Johnstown State,Average,HS Senior,3,FB,84-86,4-Mar,Normal,22,22,114,109,40,11,0,0,26,32,2,12,11,0.367,0.372,0.468,19.6,7,0.101,0.361,0.84,0.404,0,0.5,0,8,3,44,44,25,6,0,0,0,306.1,236,7,74,70,120,349,2.06,0.249,1.16,10.6,0.2,6.9,3.5,10.3,2.9,0,0,0,0,2.45,0,11,13.3,$2k,Extremely Hard,Average,Career,
29268,SP,18,Jack Humphrey,,17,USA,"Bangor, PA","6' 6""",185 lbs,Right,Right,Bangor,Potomac College,Average,HS Senior,3,EX FB,80-83,OTT,Normal,23,23,116,110,45,7,0,0,26,40,2,8,7,0.409,0.409,0.473,22,8.1,0.064,0.382,0.881,0.429,0,0.7,0,9,4,43,43,23,9,0,0,0,334.2,306,8,108,102,137,328,2.74,0.276,1.32,12,0.2,8.2,3.7,8.8,2.4,0,0,0,0,2.81,0,10.3,11,$2k,Extremely Hard,Average,Career,
30846,C,9,Joe Hunter,,21,USA,"Concord Township, PA","5' 10""",175 lbs,Left,Right,Carolina Poly,-,Great,CO Junior,1,FB,80-83,4-Mar,Normal,255,255,1297,1114,356,65,6,24,231,281,141,97,95,0.32,0.399,0.453,221.7,7.5,0.134,0.373,0.852,0.33,0,6.4,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,Career,
30821,SS,16,Freddie Hutchinson,,20,USA,"New York, NY","6' 0""",155 lbs,Left,Right,North Carolina Tech,-,Great,CO Junior,1,EX FB,83-85,OTT,Normal,239,239,1209,1021,334,63,13,14,203,266,157,98,90,0.327,0.416,0.455,235.3,8.3,0.128,0.383,0.872,0.348,0,7.1,0,229,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,Career,
29293,SP,13,George Hutchinson,,21,USA,"Bayou L'Ourse , LA","5' 9""",165 lbs,Left,Right,Bayou State College,-,Great,CO Senior,4,FB,89-91,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,15,21,0,0,0,355.2,351,28,199,190,256,348,4.81,0.306,1.71,15.4,0.7,8.9,6.5,8.8,1.4,0,0,0,0,4.45,0,3,2.3,Slot,Very Easy,Average,Career,
30225,C,16,Joe Hyder,,21,USA,"Stroud, OK","5' 10""",165 lbs,Right,Right,American Atlantic,-,Great,CO Junior,1,FB,85-87,OTT,Normal,205,205,1037,905,268,32,3,28,186,215,107,97,63,0.296,0.375,0.431,159.1,6.5,0.135,0.355,0.805,0.305,0,3.5,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
29357,3B,2,Bill Ingraham,,21,USA,"Texarkana, AR","5' 11""",175 lbs,Left,Right,Marquis College,-,Good,CO Junior,1,NEU,85-87,4-Mar,Normal,151,151,764,660,186,22,3,27,126,156,86,75,52,0.282,0.364,0.447,118.6,6.3,0.165,0.353,0.811,0.281,0,2.4,0,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$750 ,Normal,Average,Career,
30913,SP,24,Jesse Iverson,,21,USA,"Berkeley, CA","6' 0""",160 lbs,Left,Right,Davidson University (OR),-,Fair,CO Junior,3,NEU,86-88,OTT,Normal,60,60,302,286,103,25,3,3,63,94,5,27,31,0.36,0.371,0.5,53.5,7.2,0.14,0.371,0.871,0.383,0,1.4,0,24,11,118,118,62,21,0,0,0,837,642,39,217,200,271,1095,2.15,0.277,1.09,10,0.4,6.9,2.9,11.8,4,0,0,0,0,2.22,0,34.6,35.1,Slot,Very Easy,Average,Career,
29084,SP,17,Sam Ivey,,21,USA,"Denver, CO","5' 11""",180 lbs,Left,Left,Edgemoor,-,Fair,CO Junior,5,NEU,88-90,SIDE,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,18,6,0,0,0,231.2,205,7,69,65,66,256,2.53,0.312,1.17,10.6,0.3,8,2.6,9.9,3.9,0,0,0,0,2.26,0,9,8.2,$4k,Easy,Average,Career,
30880,RF,46,Clarence Jackson,,21,USA,"Catasauqua, PA","6' 2""",190 lbs,Left,Left,Pittsburgh State,-,Great,CO Junior,1,NEU,83-85,SIDE,Normal,236,236,1200,1057,340,43,10,19,218,283,113,106,72,0.322,0.391,0.435,213.2,7.5,0.114,0.366,0.826,0.34,0,5.2,0,167,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
30185,CF,43,Lou Jackson,,21,USA,"Martinez, CA","6' 2""",175 lbs,Switch,Right,College of San Diego,-,Great,CO Junior,1,EX FB,83-85,SUB,Normal,182,182,922,810,249,49,38,15,140,200,89,76,102,0.307,0.374,0.517,166.4,7,0.21,0.379,0.891,0.32,0,5,0,168,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Normal,Average,Career,
29267,SP,9,Tony Jacobson,,16,USA,"Atlantic City, NJ","5' 11""",155 lbs,Right,Left,LaSalle Academy,Adirondack State,Average,HS Senior,6,NEU,84-86,SIDE,Normal,22,22,114,105,38,7,1,3,23,33,3,7,11,0.362,0.375,0.533,21.7,7.9,0.171,0.38,0.908,0.357,0,0.6,0,4,2,45,45,22,8,0,0,0,316,282,6,99,91,129,335,2.59,0.279,1.3,11.7,0.2,8,3.7,9.5,2.6,0,0,0,0,2.56,0,10.8,10.6,$2k,Extremely Hard,Average,Career,
30866,RF,24,Otis Jansen,,21,USA,"Milwaukee, WI","5' 9""",165 lbs,Right,Left,Texas Presbyterian University,-,Good,CO Junior,1,NEU,83-85,OTT,Normal,212,212,1072,911,307,56,9,33,207,259,136,82,98,0.337,0.424,0.527,233.3,9.5,0.19,0.41,0.951,0.341,0,8.7,0,166,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Hard,Average,Career,
29520,C,46,Milt Jenks,,17,USA,"Asheville, NC","6' 1""",180 lbs,Right,Right,Huntersville,Minnesota Tech-Mankato,Average,HS Senior,1,NEU,85-87,4-Mar,Normal,96,96,489,405,179,37,5,7,113,153,46,18,49,0.442,0.518,0.61,138.1,15,0.168,0.481,1.128,0.446,0,7,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29624,LF,33,Ray Johnson,,17,USA,"South Amboy, NJ","6' 3""",195 lbs,Right,Right,Burlington,Cumberland University,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,92,92,473,400,175,37,6,13,114,150,59,27,56,0.438,0.511,0.657,142.2,15.5,0.22,0.493,1.168,0.446,0,7.3,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Extremely Hard,Average,Career,
30153,C,23,Tom B. Johnson,,20,USA,"South Milwaukee, WI","6' 0""",175 lbs,Right,Right,Grange College,-,Great,CO Junior,1,EX FB,85-87,OTT,Normal,215,215,1080,916,273,39,0,29,184,229,140,101,68,0.298,0.395,0.436,176.3,7.2,0.138,0.368,0.83,0.308,0,4.9,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29074,C,47,Ron Johnston,,18,USA,"New York, NY","5' 10""",165 lbs,Right,Right,Kingston,Daniel Boone College,Average,HS Senior,1,FB,80-83,4-Mar,Normal,47,47,236,199,88,19,0,5,53,75,28,6,24,0.442,0.515,0.613,69.4,15.6,0.171,0.483,1.128,0.437,0,3.4,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,Career,
29393,C,8,Andy Joiner,,18,USA,"Brownsville, TN","5' 9""",165 lbs,Switch,Right,Brownsville,Ada College,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,69,69,348,288,138,29,3,22,105,133,42,17,54,0.479,0.56,0.83,141.7,24.2,0.351,0.577,1.39,0.46,0,7.9,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,Career,
29254,3B,17,Billy Jones,,17,USA,"Brooklyn, NY","6' 0""",155 lbs,Right,Right,Alpha,Plantersville A&M,Average,HS Senior,1,FB,80-83,OTT,Normal,72,72,367,296,122,30,7,14,83,111,44,16,51,0.412,0.504,0.703,115.8,15.6,0.291,0.497,1.207,0.4,0,5.8,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29088,2B,3,Jimmy Jones,J.J.,18,USA,"Crossville, TN","5' 11""",165 lbs,Right,Right,Father Ryan,Opelika State,Average,HS Senior,1,FB,83-85,4-Mar,Normal,47,47,241,204,82,19,2,1,52,66,24,11,22,0.402,0.481,0.529,59.6,11.6,0.127,0.439,1.01,0.42,0,2.6,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29364,RF,24,John Jones,,17,USA,"Ironton, MO","5' 11""",170 lbs,Left,Left,Ironton,College of Cairo,Average,HS Senior,1,NEU,84-86,SIDE,Normal,71,71,358,302,142,33,3,10,89,114,43,11,46,0.47,0.531,0.699,119.5,18,0.228,0.516,1.23,0.46,0,6.2,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29538,SS,47,Maurice Jones,,17,USA,"Greenfield, IN","5' 10""",155 lbs,Right,Right,St. Xavier,Springfield State,Average,HS Senior,1,EX FB,85-87,4-Mar,Normal,89,89,451,377,161,35,6,7,101,127,54,23,48,0.427,0.494,0.607,127.4,12.6,0.18,0.466,1.102,0.434,0,5.9,0,132,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29252,C,29,Harvey Keenum,,17,USA,"Memphis, TN","6' 1""",185 lbs,Right,Right,Piggott,Central Illinois,Average,HS Senior,1,FB,80-83,4-Mar,Normal,71,71,361,302,131,26,2,9,83,113,47,22,37,0.434,0.515,0.623,104.5,15.1,0.189,0.487,1.138,0.447,0,5.4,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30817,3B,5,Mickey Kehr,,21,USA,"Avalon, CA","5' 7""",150 lbs,Right,Right,Columbia Military Academy,-,Great,CO Junior,1,FB,85-87,OTT,Normal,232,232,1176,976,309,58,7,30,204,269,165,100,95,0.317,0.418,0.483,226,8.5,0.166,0.394,0.9,0.325,0,8,0,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,Career,
29301,SS,11,Charlie Kellermann,,21,USA,"Tamaqua, PA","5' 10""",170 lbs,Right,Right,Texas Panhandle,-,Great,CO Junior,1,NEU,84-86,4-Mar,Normal,141,141,710,617,163,18,3,20,98,132,78,71,41,0.264,0.353,0.4,105.9,5.9,0.136,0.336,0.753,0.27,0,1.2,0,107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Hard,Average,Career,
29058,RP,19,Bob Kelly,Mickey,18,USA,"Chicago, IL","6' 0""",165 lbs,Left,Left,Fairfield,Grand Rapids State,Average,HS Senior,3,NEU,83-85,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,6,3,1,0,0,113.2,86,4,33,28,46,172,2.22,0.284,1.16,10.9,0.3,6.8,3.6,13.6,3.7,0,0,0,0,2,0,4.6,3.8,$2k,Extremely Hard,Average,Career,
29300,3B,2,Jim King,,21,USA,"Waterloo, IA","5' 11""",185 lbs,Right,Right,Lakeland State,-,Average,CO Junior,1,NEU,85-87,4-Mar,Normal,171,171,859,761,230,28,1,27,159,180,82,71,56,0.302,0.371,0.448,137.6,6.7,0.146,0.36,0.82,0.303,0,3.2,0,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$550 ,Very Easy,Average,Career,
29440,RF,11,Jim Kingston,,18,USA,"Linwood, PA","6' 4""",190 lbs,Right,Left,Linwood,Coastal State,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,68,68,345,293,128,36,14,9,82,124,34,20,59,0.437,0.494,0.747,105.7,13.4,0.311,0.508,1.242,0.439,0,5.7,0,78,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30879,SP,18,Red Kirkland,,20,USA,"Terre Haute, IN","6' 2""",175 lbs,Right,Right,Oklahoma City State,-,Great,CO Junior,3,NEU,86-88,4-Mar,Normal,67,67,342,321,123,22,6,2,82,100,3,20,30,0.383,0.388,0.508,64,7.8,0.125,0.378,0.896,0.395,0,1.9,0,23,11,102,102,41,29,0,0,0,688,666,38,309,290,352,649,3.79,0.291,1.48,13.4,0.5,8.7,4.6,8.5,1.8,0,0,0,0,3.61,0,14.3,13.6,Slot,Easy,Average,Career,
29597,CF,3,Wally Kirkpatrick,,17,USA,"Philadelphia, PA","6' 5""",190 lbs,Right,Right,Hamilton,Constitution State,Average,HS Senior,1,NEU,80-83,SIDE,Normal,99,99,501,409,180,54,18,8,112,160,66,23,80,0.44,0.521,0.719,165.3,16.4,0.279,0.513,1.24,0.446,0,8.6,0,77,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30808,SP,1,Bill Kline,,21,USA,"Annapolis, MD","5' 11""",155 lbs,Right,Right,Opelika State,-,Great,CO Junior,3,GB,85-87,4-Mar,GB'er,25,25,133,120,46,16,1,4,39,38,4,12,21,0.383,0.405,0.633,31.1,9.6,0.25,0.427,1.038,0.389,0,1.3,0,17,7,108,108,56,19,0,0,0,745.2,589,23,189,169,204,921,2.04,0.286,1.06,9.7,0.3,7.1,2.5,11.1,4.5,0,0,0,0,1.98,0,33.2,31.5,$1k,Normal,Average,Career,
29506,C,6,Jack Kohl,,17,USA,"Beloit, WI","5' 8""",155 lbs,Right,Right,Geneseo,Miami State,Average,HS Senior,1,NEU,83-85,OTT,Normal,96,96,490,421,170,39,4,13,110,153,51,27,56,0.404,0.473,0.608,129.2,12.9,0.204,0.46,1.081,0.408,0,6.1,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,Career,
29039,1B,31,Fred Kosier,,18,USA,"Barre, VT","5' 10""",170 lbs,Right,Left,Pickerington,Darnell State,Average,HS Senior,1,NEU,84-86,OTT,Normal,46,46,233,213,109,23,3,4,62,96,13,7,30,0.512,0.548,0.704,84.9,21,0.192,0.534,1.252,0.52,0,4.4,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Extremely Hard,Average,Career,
29585,C,39,Jim Kress,,17,USA,"Wilkes-Barre, PA","6' 6""",200 lbs,Right,Right,Franklin,Indiana A&M,Average,HS Senior,1,NEU,84-86,OTT,Normal,99,99,504,424,191,48,3,12,119,160,48,21,63,0.45,0.518,0.663,156.7,16.9,0.212,0.501,1.181,0.449,0,8.1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
